code5,name,scan_date,appearance_seq,days_since_first,entry_close,entry_intraday,entry_intraday_note,price_missing,days_available,ret_t5,ret_t10,ret_t20,ret_t60,max_ret_20,min_ret_20,ret_t5_est,ret_t10_est,ret_t20_est,ret_t60_est,max_ret_20_est,min_ret_20_est,has_capital_action,fu_go,fu_rights,fu_placing,fu_consolidation,fu_cb,first_action_type,first_action_days,mcap,ratio,turnover_to_mcap,has_broker_shot,ccass_asof_date,ccass_top10_pct,ccass_top5_pct,ccass_top10_delta,ccass_window_days,ccass_suspect_denominator,concentration_rising,hd_top10_pct_of_ccass,hd_asof_date,hd_top10_delta,dump_asof_date,dump_c10_shares,dump_issued_shares,dump_top10_pct_of_issued,dump_top10_pct_of_issued_raw,dump_top10_delta_shares,dump_window_days,dump_concentration_rising,dump_corp_action_in_window,dump_issued_missing,dump_top10_x_appearance,dump_top10_x_mcap,board,recurrence,prior_go_365d,prior_rights_365d,prior_rights_180d,prior_placing_365d,prior_placing_180d,prior_consolidation_365d,prior_consolidation_180d,prior_change_of_control,feature_cutoff,led_to_go_180d,led_to_perform,led_to_rights_180d
00096,友成控股,2025-10-15,2,70,0.575,0.575,eod_proxy,0,220,0.0,-3.4783,3.4783,-5.2174,3.4783,-5.2174,0,0,0,0,0,0,0,0,0,0,0,0,,,366016020.0,35.2,0.31,0,,,,,,,,,,,2025-10-13,158087854.0,636549600.0,24.8351,24.8351,889840.0,132.0,0.5,0,0,20-40%×2,20-40%×3-10億,,1,0,0,0,0,0,0,0,0,2025-10-15,0,False,0
00097,恆基發展,2025-08-20,1,0,0.165,0.165,eod_proxy,0,258,81.8182,66.6667,60.6061,18.1818,103.0303,4.8485,0,0,0,0,0,0,0,0,0,0,0,0,,,502809020.0,42.37,1.41,0,,,,,,,,,,,2025-08-18,520818074.0,3047327395.0,17.091,17.091,-2660534.0,94.0,0.5,0,0,<20%×1,<20%×3-10億,,0,0,0,0,0,0,0,0,0,2025-08-20,0,True,0
00097,恆基發展,2026-02-11,2,175,0.198,0.198,eod_proxy,0,139,0.0,-7.5758,-4.0404,-12.6263,0.0,-7.5758,0,0,0,0,0,0,0,0,0,0,0,0,,,603370824.0,15.93,0.18,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-02-11,0,False,0
00097,恆基發展,2026-03-17,3,209,0.193,0.193,eod_proxy,0,118,-8.2902,-9.8446,-9.8446,-24.3523,-1.0363,-11.399,0,0,0,0,0,0,0,0,0,0,0,0,,,588134187.0,11.99,0.14,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-03-17,0,False,0
00097,恆基發展,2026-05-20,4,273,0.165,0.165,eod_proxy,0,76,-3.0303,-9.0909,-9.0909,-9.697,-3.0303,-11.5152,0,0,0,0,0,0,0,0,0,0,0,0,,,502809020.0,10.35,0.11,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-05-20,0,False,0
00104,冠亞商業,2025-07-21,1,0,0.204,0.204,eod_proxy,0,280,9.3137,14.2157,16.6667,12.2549,16.6667,-0.4902,0,0,0,0,0,0,0,0,0,0,0,0,,,152413137.0,55.08,1.22,0,,,,,,,,,,,2025-07-17,522970629.0,747123220.0,69.9979,69.9979,1411451.0,72.0,0.5,0,0,>=60%×1,>=60%×1-3億,,0,0,0,0,0,0,0,0,0,2025-07-21,0,True,0
00110,中國長遠,2026-04-10,1,0,0.385,0.385,eod_proxy,0,103,35.0649,32.4675,27.2727,14.2857,42.8571,1.2987,0,0,0,0,0,0,0,0,0,0,0,0,,,107244017.0,15.07,1.25,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-04-10,0,True,0
00110,中國長遠,2026-04-13,2,3,0.395,0.395,eod_proxy,0,102,26.5823,26.5823,24.0506,16.4557,39.2405,-1.2658,0,0,0,0,0,0,0,0,0,0,0,0,,,110029576.0,18.27,3.72,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-04-13,0,True,0
00110,中國長遠,2026-06-04,3,55,0.395,0.395,eod_proxy,0,66,0.0,-20.2532,11.3924,87.3418,24.0506,-21.519,0,0,0,0,0,0,0,0,0,0,0,0,,,110029576.0,10.97,0.53,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-06-04,0,True,0
00110,中國長遠,2026-06-05,4,56,0.4,0.4,eod_proxy,0,65,-1.25,-22.5,10.0,90.0,22.5,-22.5,0,0,0,0,0,0,0,0,0,0,0,0,,,111422355.0,41.67,3.91,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-06-05,0,True,0
00110,中國長遠,2026-07-14,5,95,0.59,0.59,eod_proxy,0,40,15.2542,32.2034,18.6441,,35.5932,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,164347974.0,12.32,0.93,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-14,0,,0
00110,中國長遠,2026-07-30,6,111,0.75,0.75,eod_proxy,0,28,-12.0,6.6667,0.0,,6.6667,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,,,208916916.0,10.8,3.0,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-30,0,,0
00111,信達國際控股,2025-11-20,1,0,0.45,0.45,eod_proxy,0,195,8.8889,4.4444,11.1111,104.4444,22.2222,4.4444,0,0,0,0,0,0,0,0,0,0,0,0,,,288542520.0,129.03,7.78,1,,,,,,,,,,,2025-11-18,552424256.0,641205600.0,86.154,86.154,-2978983.0,157.0,0.5,0,0,>=60%×1,>=60%×1-3億,,0,0,0,0,0,0,0,0,0,2025-11-20,0,True,0
00114,興利集團,2025-07-02,1,0,0.49,0.49,eod_proxy,0,293,2.0408,0.0,2.0408,10.2041,4.0816,-2.0408,0,0,0,0,0,0,0,0,0,0,0,0,,,296200474.0,13.9,0.23,0,,,,,,,,,,,2025-06-27,350371340.0,604490763.0,57.9614,57.9614,15725.0,59.0,0.5,0,0,40-60%×1,40-60%×1-3億,,0,0,0,0,0,0,0,0,0,2025-07-02,0,True,0
00114,興利集團,2026-07-13,2,376,0.65,0.65,eod_proxy,0,41,3.0769,1.5385,4.6154,,6.1538,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,392918996.0,35.11,0.17,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-13,0,,0
00114,興利集團,2026-07-29,3,392,0.69,0.69,eod_proxy,0,29,0.0,-2.8986,-2.8986,,4.3478,-2.8986,0,0,0,0,0,0,0,0,0,0,0,0,,,417098626.0,36.08,0.17,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-29,0,,0
00114,興利集團,2026-08-25,4,419,0.67,0.67,eod_proxy,0,10,-2.2388,-1.4925,,,0.7463,-2.2388,0,0,0,0,0,0,0,0,0,0,0,0,,,405008811.0,17.53,0.26,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-08-25,0,,0
00117,天利控股集團,2026-05-04,1,0,0.42,0.42,eod_proxy,0,88,102.381,340.4762,1319.0476,421.4286,1335.7143,83.3333,0,0,0,0,0,0,0,0,0,0,0,0,,,312795000.0,355.79,2.35,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-05-04,0,True,0
00117,天利控股集團,2026-05-05,2,1,0.85,0.85,eod_proxy,0,87,-9.4118,127.0588,747.0588,189.4118,747.0588,-9.4118,0,0,0,0,0,0,0,0,0,0,0,0,,,633037500.0,45.46,5.42,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-05-05,0,True,0
00118,大同機械,2026-03-24,1,0,0.2,0.2,eod_proxy,0,113,-6.0,-2.5,-2.5,7.5,2.5,-11.0,0,0,0,0,0,0,0,0,0,0,0,0,,,172386138.0,38.79,0.42,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-03-24,0,True,0
00118,大同機械,2026-05-05,2,42,0.315,0.315,eod_proxy,0,87,-3.1746,-17.4603,-27.3016,-39.6825,38.0952,-31.4286,0,0,0,0,0,0,0,0,0,0,0,0,,,271508168.0,469.62,6.07,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-05-05,0,False,0
00120,COSMOPOL INT'L,2025-07-30,1,0,0.128,0.128,eod_proxy,0,273,-10.9375,1.5625,-3.9062,-19.5313,7.8125,-10.9375,0,0,0,0,0,0,0,0,0,0,0,0,,,209871430.0,11.14,1.0,0,,,,,,,,,,,2025-07-28,420160866.0,1639620550.0,25.6255,25.6255,-237204.0,79.0,0.5,0,0,20-40%×1,20-40%×1-3億,,0,0,0,0,0,0,0,0,0,2025-07-30,0,False,0
00120,COSMOPOL INT'L,2025-11-19,2,112,0.09,0.09,eod_proxy,0,196,3.3333,25.5556,5.5556,11.1111,36.6667,-6.6667,0,0,0,0,0,0,0,0,0,0,0,0,,,147565850.0,11.04,0.52,1,,,,,,,,,,,2025-11-17,481317880.0,1639620550.0,29.3554,29.3554,60919810.0,156.0,1.0,0,0,20-40%×2,20-40%×1-3億,,1,0,0,0,0,0,0,0,0,2025-11-19,0,True,0
00120,COSMOPOL INT'L,2026-01-16,3,170,0.096,0.096,eod_proxy,0,157,-3.125,2.0833,-4.1667,-22.9167,10.4167,-9.375,0,0,0,0,0,0,0,0,0,0,0,0,,,157403573.0,10.03,0.32,0,,,,,,,,,,,2025-12-24,471926758.0,1639620550.0,28.7827,28.7827,51528688.0,183.0,1.0,0,0,20-40%×3-4,20-40%×1-3億,,1,0,0,0,0,0,0,0,0,2026-01-16,0,False,0
00124,粵海置地,2025-08-01,1,0,0.28,0.28,eod_proxy,0,271,-1.7857,-5.3571,-1.7857,-7.1429,1.7857,-5.3571,0,0,0,0,0,0,0,0,0,0,0,0,,,479230318.0,10.15,2.02,0,,,,,,,,,,,2025-07-30,568577010.0,1711536850.0,33.2203,33.2203,4106055.0,81.0,0.5,0,0,20-40%×1,20-40%×3-10億,,0,0,0,0,0,0,0,0,0,2025-08-01,0,False,0
00124,粵海置地,2025-09-12,2,42,0.305,0.305,eod_proxy,0,241,-1.6393,-8.1967,-9.8361,-22.623,3.2787,-9.8361,0,0,0,0,0,0,0,0,0,0,0,0,,,522018739.0,10.02,1.52,0,,,,,,,,,,,2025-09-10,553865084.0,1711536850.0,32.3607,32.3607,-10605871.0,111.0,0.5,0,0,20-40%×2,20-40%×3-10億,,1,0,0,0,0,0,0,0,0,2025-09-12,0,False,0
00124,粵海置地,2026-01-29,3,181,0.25,0.25,eod_proxy,0,148,-5.2,-6.4,-6.0,-12.0,-3.2,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,,,427884212.0,12.15,0.64,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-01-29,0,False,0
00124,粵海置地,2026-08-25,4,389,0.201,0.201,eod_proxy,0,10,0.4975,-4.9751,,,2.9851,-4.9751,0,0,0,0,0,0,0,0,0,0,0,0,,,344018907.0,11.27,0.23,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-08-25,0,,0
00128,安寧控股,2025-12-23,1,0,0.345,0.345,eod_proxy,0,172,11.5942,21.7391,8.6957,21.7391,21.7391,2.8986,0,0,0,0,0,0,0,0,0,0,0,0,,,569477243.0,26.4,0.86,0,,,,,,,,,,,2025-12-19,1039842996.0,1650658676.0,62.9956,62.9956,6719564.0,180.0,0.5,0,0,>=60%×1,>=60%×3-10億,,0,0,0,0,0,0,0,0,0,2025-12-23,0,True,0
00128,安寧控股,2026-06-12,2,171,0.4,0.4,eod_proxy,0,60,32.5,35.0,37.5,26.25,40.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,660263470.0,12.61,0.1,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-06-12,0,True,0
00128,安寧控股,2026-06-16,3,175,0.54,0.54,eod_proxy,0,58,0.0,1.8519,1.8519,,3.7037,-1.8519,0,0,0,0,0,0,0,0,0,0,0,0,,,891355685.0,197.67,2.07,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-06-16,0,,0
00129,泛海集團,2026-03-17,1,0,0.209,0.209,eod_proxy,0,118,-0.9569,-4.3062,-6.2201,-8.6124,5.7416,-6.6986,0,0,0,0,0,0,0,0,0,0,0,0,,,296912783.0,41.97,0.58,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-03-17,0,False,0
00130,慕詩國際,2025-10-03,1,0,0.25,0.25,eod_proxy,0,227,-35.2,-41.2,-40.0,-38.0,-28.8,-42.4,0,0,0,0,0,0,1,0,0,0,0,1,CB,0.0,71982500.0,38162.91,4.19,0,,,,,,,,,,,2025-09-30,101719667.0,287930000.0,35.3279,35.3279,30320667.0,125.0,1.0,0,0,20-40%×1,20-40%×<1億,,0,0,0,0,0,0,0,0,0,2025-10-03,0,False,0
00130,慕詩國際,2026-04-27,2,206,0.19,0.19,eod_proxy,0,92,0.0,6.3158,1.5789,-12.1053,21.0526,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,54706700.0,217.59,3.87,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-04-27,0,False,0
00130,慕詩國際,2026-06-10,3,250,0.206,0.206,eod_proxy,0,62,-5.3398,-6.7961,-7.2816,-11.165,-2.9126,-7.767,0,0,0,0,0,0,0,0,0,0,0,0,,,59313580.0,49.61,1.6,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-06-10,0,False,0
00131,卓能(集團),2026-01-22,1,0,1.12,1.12,eod_proxy,0,153,0.0,0.8929,11.6071,16.0714,11.6071,-1.7857,0,0,0,0,0,0,0,0,0,0,0,0,,,730997995.0,28.8,0.07,0,,,,,,,,,,,2025-12-24,258754229.0,652676781.0,39.6451,39.6451,-2575546.0,183.0,0.5,0,0,20-40%×1,20-40%×3-10億,,0,0,0,0,0,0,0,0,0,2026-01-22,0,True,0
00138,中建富通,2025-10-23,1,0,0.87,0.87,eod_proxy,0,214,-10.3448,-8.046,-14.9425,-21.8391,-3.4483,-14.9425,0,0,0,0,0,0,0,0,0,0,0,0,,,139171764.0,350.48,0.7,0,,,,,,,,,,,2025-10-21,235839056.0,159967545.0,,147.4293,-349286772.0,138.0,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2025-10-23,0,False,0
00139,小魚盈通,2026-06-30,1,0,0.14,0.14,eod_proxy,0,49,4.2857,-35.0,-14.2857,,22.8571,-59.2857,0,0,0,0,0,0,0,0,0,0,0,0,,,206393847.0,19.21,2.65,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-06-30,0,,0
00139,小魚盈通,2026-07-02,2,2,0.166,0.166,eod_proxy,0,48,-38.5542,-51.8072,-27.7108,,3.6145,-65.6627,0,0,0,0,0,0,0,0,0,0,0,0,,,244724132.0,10.33,3.21,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-02,0,,0
00145,信能低碳,2025-08-14,1,0,0.194,0.194,eod_proxy,0,262,-9.2784,-11.3402,-8.2474,9.2784,19.0722,-12.3711,0,0,0,0,0,0,1,0,1,0,0,0,RIGHTS,56.0,71043152.0,11.46,3.0,0,,,,,,,,,,,2025-08-12,135266067.0,366201816.0,36.9376,36.9376,37902670.0,90.0,1.0,0,0,20-40%×1,20-40%×<1億,,0,0,0,0,0,0,0,0,0,2025-08-14,0,True,1
00145,信能低碳,2025-10-13,2,60,0.18,0.18,eod_proxy,0,222,2.2222,7.7778,17.7778,36.1111,17.7778,-1.1111,0,0,0,0,0,0,0,0,0,0,0,0,,,65916327.0,14.28,2.58,0,,,,,,,,,,,2025-10-09,125065110.0,366201816.0,34.152,34.152,27701713.0,130.0,1.0,0,0,20-40%×2,20-40%×<1億,,1,0,0,1,0,0,0,0,0,2025-10-13,0,True,0
00145,信能低碳,2025-12-05,3,113,0.21,0.21,eod_proxy,0,184,109.5238,180.9524,11.9048,-4.7619,180.9524,-6.1905,0,0,0,0,0,0,0,0,0,0,0,0,,,76902381.0,16.26,4.41,1,,,,,,,,,,,2025-12-03,126564902.0,366201816.0,34.5615,34.5615,29201505.0,168.0,1.0,0,0,20-40%×3-4,20-40%×<1億,,1,0,0,1,0,0,0,0,0,2025-12-05,0,False,0
00145,信能低碳,2025-12-08,4,116,0.345,0.345,eod_proxy,0,183,40.5797,-42.8986,-34.7826,-42.3188,71.0145,-42.8986,0,0,0,0,0,0,0,0,0,0,0,0,,,126339627.0,21.11,8.9,1,,,,,,,,,,,2025-12-04,126620902.0,366201816.0,34.5768,34.5768,29257505.0,169.0,1.0,0,0,20-40%×3-4,20-40%×1-3億,,1,0,0,1,0,0,0,0,0,2025-12-08,0,False,0
00145,信能低碳,2026-01-26,5,165,0.255,0.255,eod_proxy,0,151,-10.5882,-5.8824,-15.6863,-21.9608,-3.1373,-15.6863,0,0,0,0,0,0,0,0,0,0,0,0,,,93381463.0,38.06,12.06,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,1,0,0,0,0,0,2026-01-26,0,False,0
00145,信能低碳,2026-02-16,6,186,0.222,0.222,eod_proxy,0,136,-3.1532,-3.1532,-5.4054,-14.4144,7.2072,-12.6126,0,0,0,0,0,0,0,0,0,0,0,0,,,81296803.0,30.38,10.68,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-02-16,0,False,0
00145,信能低碳,2026-03-30,7,228,0.209,0.209,eod_proxy,0,109,-4.7847,-4.7847,-8.134,-13.8756,5.2632,-8.6124,0,0,0,0,0,0,0,0,0,0,0,0,,,76536180.0,101.86,15.02,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-03-30,0,False,0
00145,信能低碳,2026-05-27,8,286,0.208,0.208,eod_proxy,0,72,-8.6538,-16.3462,-11.5385,-0.4808,-4.8077,-19.7115,0,0,0,0,0,0,0,0,0,0,0,0,,,76169978.0,37.8,10.74,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-05-27,0,False,0
00145,信能低碳,2026-07-28,9,348,0.189,0.189,eod_proxy,0,30,20.6349,11.6402,9.5238,,23.8095,-1.0582,0,0,0,0,0,0,0,0,0,0,0,0,,,69212143.0,10.65,2.28,1,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-07-28,0,,0
00146,太平地氈,2025-10-15,1,0,1.68,1.68,eod_proxy,0,220,0.0,0.5952,4.7619,10.7143,5.9524,-2.381,0,0,0,0,0,0,0,0,0,0,0,0,,,356474980.0,119.99,0.33,0,,,,,,,,,,,2025-10-13,28105822.0,212187488.0,13.2457,13.2457,1216000.0,132.0,0.5,0,0,<20%×1,<20%×3-10億,,0,0,0,0,0,0,0,0,0,2025-10-15,0,True,0
00146,太平地氈,2026-02-03,2,111,1.9,1.9,eod_proxy,0,145,3.1579,2.6316,-4.7368,-16.8421,4.7368,-5.2632,0,0,0,0,0,0,0,0,0,0,0,0,,,403156227.0,23.72,0.16,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-02-03,0,False,0
00149,中國農產品交易,2025-07-10,1,0,0.041,0.041,eod_proxy,0,287,4.878,4.878,43.9024,97.561,43.9024,-4.878,0,0,0,0,0,0,0,0,0,0,0,0,,,408075781.0,51.33,0.56,0,,,,,,,,,,,2025-07-08,7970184461.0,9953067822.0,80.0777,80.0777,18654244.0,65.0,0.5,0,0,>=60%×1,>=60%×3-10億,,0,0,0,0,0,0,0,0,0,2025-07-10,0,True,0
00149,中國農產品交易,2025-11-03,2,116,0.08,0.08,eod_proxy,0,208,0.0,-7.5,-10.0,-10.0,0.0,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,,,796245426.0,21.11,0.33,0,,,,,,,,,,,2025-10-30,8108288136.0,9953067822.0,81.4652,81.4652,156757919.0,144.0,1.0,0,0,>=60%×2,>=60%×3-10億,,1,0,0,0,0,0,0,0,0,2025-11-03,0,False,0
00149,中國農產品交易,2026-01-09,3,183,0.074,0.074,eod_proxy,0,162,-4.0541,-5.4054,-1.3514,-14.8649,0.0,-6.7568,0,0,0,0,0,0,0,0,0,0,0,0,,,736527019.0,14.3,0.3,0,,,,,,,,,,,2025-12-24,8110615638.0,9953067822.0,81.4886,81.4886,159085421.0,183.0,1.0,0,0,>=60%×3-4,>=60%×3-10億,,1,0,0,0,0,0,0,0,0,2026-01-09,0,False,0
00149,中國農產品交易,2026-03-13,4,246,0.063,0.063,eod_proxy,0,120,-1.5873,0.0,3.1746,0.0,7.9365,-1.5873,0,0,0,0,0,0,0,0,0,0,0,0,,,627043273.0,17.55,0.13,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-03-13,0,False,0
00149,中國農產品交易,2026-06-10,5,335,0.064,0.064,eod_proxy,0,62,1.5625,6.25,0.0,0.0,6.25,-3.125,0,0,0,0,0,0,0,0,0,0,0,0,,,636996341.0,24.72,0.38,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-06-10,0,False,0
00149,中國農產品交易,2026-09-02,6,419,0.063,0.063,eod_proxy,0,4,,,,,9.5238,1.5873,0,0,0,0,0,0,0,0,0,0,0,0,,,627043273.0,10.79,0.13,0,2026-08-31,84.32,75.5,0.0,3.0,0.0,0.5,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-09-02,0,,0
00150,HYPEBEAST,2025-12-01,1,0,0.204,0.204,eod_proxy,0,188,2.9412,-3.9216,-11.7647,-23.5294,2.9412,-11.7647,0,0,0,0,0,0,0,0,0,0,0,0,,,410719408.0,15.89,0.15,0,,,,,,,,,,,2025-11-27,1921957871.0,2013330431.0,95.4616,95.4616,-7213600.0,164.0,0.5,0,0,>=60%×1,>=60%×3-10億,,0,0,0,0,0,0,0,0,0,2025-12-01,0,False,0
00150,HYPEBEAST,2026-04-16,2,136,0.179,0.179,eod_proxy,0,99,-3.352,-3.9106,-5.5866,-15.6425,1.676,-9.4972,0,0,0,0,0,0,0,0,0,0,0,0,,,360386147.0,20.28,0.37,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-04-16,0,False,0
00154,北京控股環境集團,2026-02-25,1,0,0.63,0.63,eod_proxy,0,132,-7.9365,6.3492,0.0,-22.2222,9.5238,-7.9365,0,0,0,0,0,0,0,0,0,0,0,0,,,945226894.0,10.21,0.16,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-02-25,0,False,0
00156,力寶華潤,2025-08-04,1,0,0.71,0.71,eod_proxy,0,270,0.0,1.4085,4.2254,5.6338,12.6761,-1.4085,0,0,0,0,0,0,0,0,0,0,0,0,,,652270802.0,22.96,0.35,0,,,,,,,,,,,2025-07-31,828562434.0,918691271.0,90.1894,90.1894,6744742.0,82.0,0.5,0,0,>=60%×1,>=60%×3-10億,,0,0,0,0,0,0,0,0,0,2025-08-04,0,True,0
00156,力寶華潤,2025-08-21,2,17,0.8,0.8,eod_proxy,0,257,-6.25,2.5,5.0,-3.75,5.0,-7.5,0,0,0,0,0,0,0,0,0,0,0,0,,,734953017.0,13.56,0.17,0,,,,,,,,,,,2025-08-19,826762295.0,918691271.0,89.9935,89.9935,4944603.0,95.0,0.5,0,0,>=60%×2,>=60%×3-10億,,1,0,0,0,0,0,0,0,0,2025-08-21,0,False,0
00156,力寶華潤,2025-09-30,3,57,1.05,1.05,eod_proxy,0,229,-18.0952,-20.0,-28.5714,-22.8571,-10.4762,-28.5714,0,0,0,0,0,0,0,0,0,0,0,0,,,964625835.0,36.03,0.63,0,,,,,,,,,,,2025-09-26,584178778.0,918691271.0,63.5881,63.5881,-237638914.0,123.0,0.0,0,0,>=60%×3-4,>=60%×3-10億,,1,0,0,0,0,0,0,0,0,2025-09-30,0,False,0
00156,力寶華潤,2026-03-25,4,233,1.0,1.0,eod_proxy,0,112,2.0,4.0,3.0,-2.0,13.0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,,,918691271.0,13.68,0.14,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-03-25,0,False,0
00159,布萊克萬礦業,2025-07-18,1,0,0.089,0.089,eod_proxy,0,281,13.4831,58.427,67.4157,33.7079,79.7753,1.1236,0,0,0,0,0,0,0,0,0,0,0,0,,,825940660.0,44.76,0.11,0,,,,,,,,,,,2025-07-16,4583127018.0,9280232131.0,49.3859,49.3859,837083702.0,71.0,1.0,0,0,40-60%×1,40-60%×3-10億,,0,0,0,0,0,0,0,0,0,2025-07-18,0,True,0
00159,布萊克萬礦業,2026-05-22,2,308,0.058,0.058,eod_proxy,0,74,34.4828,31.0345,25.8621,5.1724,50.0,17.2414,0,0,0,0,0,0,0,0,0,0,0,0,,,538253464.0,16.52,0.16,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-05-22,0,True,0
00160,漢國置業,2026-01-06,1,0,0.95,0.95,eod_proxy,0,165,-1.0526,-1.0526,1.0526,2.1053,5.2632,-1.0526,0,0,0,0,0,0,0,0,0,0,0,0,,,684407836.0,40.51,0.21,0,,,,,,,,,,,2025-12-24,615718967.0,720429301.0,85.4656,85.4656,18565613.0,183.0,1.0,0,0,>=60%×1,>=60%×3-10億,,0,0,0,0,0,0,0,0,0,2026-01-06,0,True,0
00160,漢國置業,2026-08-26,2,232,0.69,0.69,eod_proxy,0,9,0.7246,,,,1.4493,-3.6232,0,0,0,0,0,0,0,0,0,0,0,0,,,497096218.0,75.04,0.25,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,1,0,0,0,0,0,0,0,0,2026-08-26,0,,0
00162,世紀金花,2026-05-22,1,0,0.081,0.081,eod_proxy,0,74,-32.0988,-35.8025,-44.4444,-49.3827,-19.7531,-48.1481,0,0,0,0,0,0,0,0,0,0,0,0,,,93125272.0,207.84,3.56,0,,,,,,,,,,,,,,,,,,,0,0,unknown,unknown,,0,0,0,0,0,0,0,0,0,2026-05-22,0,False,0
00164,中國寶力科技,2025-10-14,1,0,0.405,0.405,eod_proxy,0,221,0.0,-2.4691,-3.7037,-7.4074,0.0,-4.9383,0,0,0,0,0,0,1,0,0,1,0,0,PLACING,167.0,141451403.0,17.99,1.28,0,,,,,,,,,,,2025-10-10,243790396.0,349262723.0,69.8014,69.8014,186731356.0,131.0,1.0,0,0,>=60%×1,>=60%×1-3億,,0,0,0,0,0,0,0,0,0,2025-10-14,0,False,0
